timestamp,value,label
1546272000000,168899765.0,0.0
1546272300000,168900938.6,0.0
1546272600000,168902112.2,0.0
1546272900000,168896334.0,0.0
1546273200000,168880129.0,0.0
1546273500000,168863924.0,0.0
1546273800000,168865591.2,0.0
1546274100000,168894067.0,0.0
1546274400000,168922542.6,0.0
1546274700000,168937024.0,0.0
1546275000000,168930514.0,0.0
1546275300000,168924004.0,0.0
1546275600000,168930227.0,0.0
1546275900000,168955548.6,0.0
1546276200000,168980870.4,0.0
1546276500000,169000947.0,0.0
1546276800000,169013157.0,0.0
1546277100000,169025367.0,0.0
1546277400000,169027003.8,0.0
1546277700000,169012782.4,0.0
1546278000000,168998561.0,0.0
1546278300000,168992408.4,0.0
1546278600000,168998359.2,0.0
1546278900000,169004310.2,0.0
1546279200000,169025080.0,0.0
1546279500000,169068078.0,0.0
1546279800000,169111076.0,0.0
1546280100000,169136249.0,0.0
1546280400000,169134684.0,0.0
1546280700000,169133119.0,0.0
1546281000000,169099977.2,0.0
1546281300000,169019469.2,0.0
1546281600000,168938961.4,0.0
1546281900000,168928193.4,0.0
1546282200000,169022035.8,0.0
1546282500000,169115877.8,0.0
1546282800000,169176523.4,0.0
1546283100000,169187374.0,0.0
1546283400000,169198225.0,0.0
1546283700000,169161082.8,0.0
1546284000000,169051952.0,0.0
1546284300000,168942821.0,0.0
1546284600000,168936815.4,0.0
1546284900000,169085497.6,0.0
1546285200000,169234179.8,0.0
1546285500000,169318495.6,0.0
1546285800000,169306261.6,0.0
1546286100000,169294027.6,0.0
1546286400000,169295599.4,0.0
1546286700000,169317880.2,0.0
1546287000000,169340161.0,0.0
1546287300000,169351997.0,0.0
1546287600000,169348166.8,0.0
1546287900000,169344336.0,0.0
1546288200000,169313371.2,0.0
1546288500000,169241704.8,0.0
1546288800000,169170038.4,0.0
1546289100000,169160935.8,0.0
1546289400000,169245678.2,0.0
1546289700000,169330420.8,0.0
1546290000000,169325781.6,0.0
1546290300000,169187070.0,0.0
1546290600000,169048358.4,0.0
1546290900000,169027471.6,0.0
1546291200000,169183322.0,0.0
1546291500000,169339172.0,0.0
1546291800000,169434662.8,0.0
1546292100000,169439614.0,0.0
1546292400000,169444565.2,0.0
1546292700000,169449744.8,0.0
1546293000000,169455267.2,0.0
1546293300000,169460789.6,0.0
1546293600000,169467226.4,0.0
1546293900000,169475034.8,0.0
1546294200000,169482843.4,0.0
1546294500000,169487347.0,0.0
1546294800000,169486892.0,0.0
1546295100000,169486437.0,0.0
1546295400000,169495174.2,0.0
1546295700000,169517698.2,0.0
1546296000000,169540222.4,0.0
1546296300000,169554854.4,0.0
1546296600000,169557648.0,0.0
1546296900000,169560441.6,0.0
1546297200000,169565668.0,0.0
1546297500000,169574543.0,0.0
1546297800000,169583418.0,0.0
1546298100000,169594343.0,0.0
1546298400000,169608343.4,0.0
1546298700000,169622344.0,0.0
1546299000000,169636721.0,0.0
1546299300000,169651663.0,0.0
1546299600000,169666605.2,0.0
1546299900000,169671094.8,0.0
1546300200000,169659905.6,0.0
1546300500000,169648716.6,0.0
1546300800000,169646421.6,0.0
1546301100000,169657467.4,0.0
1546301400000,169668513.2,0.0
1546301700000,169677240.8,0.0
1546302000000,169682490.0,0.0
1546302300000,169687739.8,0.0
1546302600000,169697196.2,0.0
1546302900000,169712963.2,0.0
1546303200000,169728730.2,0.0
1546303500000,169746485.0,0.0
1546303800000,169767220.8,0.0
1546304100000,169787956.8,0.0
1546304400000,169797079.0,0.0
1546304700000,169788780.6,0.0
1546305000000,169780482.6,0.0
1546305300000,169774135.2,0.0
1546305600000,169770714.0,0.0
1546305900000,169767293.0,0.0
1546306200000,169774118.0,0.0
1546306500000,169796313.0,0.0
1546306800000,169818508.0,0.0
1546307100000,169833174.8,0.0
1546307400000,169836548.8,0.0
1546307700000,169839922.6,0.0
1546308000000,169850044.8,0.0
1546308300000,169870289.0,0.0
1546308600000,169890533.2,0.0
1546308900000,169900370.0,0.0
1546309200000,169894595.0,0.0
1546309500000,169888820.0,0.0
1546309800000,169895252.6,0.0
1546310100000,169919995.6,0.0
1546310400000,169944739.0,0.0
1546310700000,169954533.2,0.0
1546311000000,169941904.2,0.0
1546311300000,169929275.2,0.0
1546311600000,169925302.8,0.0
1546311900000,169934314.8,0.0
1546312200000,169943327.2,0.0
1546312500000,169949224.8,0.0
1546312800000,169950450.0,0.0
1546313100000,169951675.2,0.0
1546313400000,169966402.2,0.0
1546313700000,170001380.8,0.0
1546314000000,170036359.6,0.0
1546314300000,170051817.6,0.0
1546314600000,170037994.4,0.0
1546314900000,170024171.4,0.0
1546315200000,170017281.8,0.0
1546315500000,170020792.8,0.0
1546315800000,170024304.2,0.0
1546316100000,170030351.0,0.0
1546316400000,170040201.2,0.0
1546316700000,170050052.0,0.0
1546317000000,170059023.8,0.0
1546317300000,170066678.0,0.0
1546317600000,170074332.0,0.0
1546317900000,170080925.0,0.0
1546318200000,170085925.0,0.0
1546318500000,170090925.0,0.0
1546318800000,170104203.6,0.0
1546319100000,170129899.0,0.0
1546319400000,170155594.0,0.0
1546319700000,170169862.6,0.0
1546320000000,170166991.0,0.0
1546320300000,170164119.4,0.0
1546320600000,170135860.8,0.0
1546320900000,170069522.0,0.0
1546321200000,170003183.2,0.0
1546321500000,169992731.4,0.0
1546321800000,170066109.8,0.0
1546322100000,170139488.6,0.0
1546322400000,170184978.0,0.0
1546322700000,170188633.2,0.0
1546323000000,170192289.0,0.0
1546323300000,170198324.0,0.0
1546323600000,170207928.0,0.0
1546323900000,170217533.0,0.0
1546324200000,170140412.8,0.0
1546324500000,169933206.4,0.0
1546324800000,169725999.6,0.0
1546325100000,169680204.0,0.0
1546325400000,169876523.2,0.0
1546325700000,170072843.0,0.0
1546326000000,170208035.2,0.0
1546326300000,170251536.4,0.0
